Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2025,110,1433,70,1206,54,H,0,21,54,10,33,18,24,11,24,15,9,7,5,22,17,48,5,19,15,24,7,25,5,13,7,2,23
2025,110,1434,83,1356,79,A,0,29,70,10,27,15,17,9,21,16,7,8,3,15,30,62,9,19,10,16,10,29,15,13,4,3,18
2025,110,1435,77,1279,72,H,0,24,52,8,23,21,29,8,25,14,13,9,6,14,25,60,9,28,13,15,8,19,11,11,8,6,21
2025,110,1436,85,1262,61,H,0,33,57,11,24,8,10,8,25,12,6,6,7,14,20,54,9,25,12,15,8,17,7,7,5,2,13
2025,110,1439,81,1274,68,A,0,32,61,12,29,5,6,3,24,16,5,8,0,14,24,52,7,20,13,19,5,25,15,8,4,2,9
2025,110,1443,64,1256,63,H,0,26,57,5,16,7,7,3,21,13,11,8,3,16,16,43,8,22,23,25,5,23,12,14,7,4,16
2025,110,1447,64,1152,52,A,0,21,43,9,21,13,17,9,25,10,11,5,0,11,19,47,9,25,5,10,5,15,11,8,6,0,17
2025,110,1451,60,1340,58,H,0,23,56,3,16,11,17,9,24,7,11,7,4,15,23,55,6,24,6,14,9,23,10,10,5,2,17
2025,110,1456,79,1189,70,A,0,28,63,14,36,9,11,7,18,16,8,10,1,24,23,50,5,19,19,27,12,26,8,17,6,6,13
2025,110,1463,90,1162,64,H,0,38,71,5,19,9,13,12,30,21,8,4,1,14,23,58,6,18,12,16,5,21,14,13,6,0,14
2025,110,1471,83,1218,44,H,0,29,57,13,27,12,17,7,30,18,6,8,3,17,15,56,5,23,9,13,9,21,8,12,3,2,16
2025,110,1475,82,1188,68,H,0,28,60,7,15,19,23,9,30,12,10,6,2,21,23,60,5,19,17,27,11,21,10,10,6,4,17
2025,111,1113,66,1243,54,A,0,25,54,9,25,7,10,3,24,15,12,8,4,10,22,66,5,26,5,8,13,25,13,13,8,3,11
2025,111,1137,84,1119,53,H,0,33,58,14,25,4,12,11,25,18,14,11,2,14,21,54,5,27,6,12,5,19,9,13,10,2,16
2025,111,1145,93,1373,88,A,0,30,54,8,16,25,29,5,22,8,17,15,2,19,29,63,9,26,21,22,9,19,15,18,13,7,21
2025,111,1166,80,1207,69,H,0,28,67,10,37,14,21,11,31,17,8,3,6,10,25,65,12,33,7,14,6,28,9,7,5,6,18
2025,111,1179,64,1320,58,A,1,23,58,6,19,12,19,16,29,6,13,7,0,24,19,52,3,17,17,22,6,22,5,10,4,4,17
2025,111,1187,96,1427,89,H,1,30,57,9,16,27,34,7,23,13,10,13,8,16,31,66,13,27,14,16,8,18,15,13,9,4,22
2025,111,1231,73,1345,58,H,0,28,54,4,19,13,20,5,18,18,7,9,4,16,20,47,7,16,11,15,5,21,9,15,5,0,19
2025,111,1259,84,1159,65,H,0,30,59,12,26,12,17,8,23,20,10,11,5,13,25,56,7,20,8,11,9,19,9,15,3,1,17
2025,111,1265,64,1310,61,H,0,23,60,5,20,13,18,10,29,14,10,5,2,16,23,54,5,21,10,14,3,30,5,12,6,1,17
2025,111,1272,84,1194,65,H,0,33,70,5,19,13,15,16,28,17,9,9,8,16,26,61,8,20,5,18,10,21,12,11,4,4,17
2025,111,1291,79,1351,72,H,0,25,57,8,22,21,28,9,30,15,12,4,5,14,24,62,10,29,14,16,6,23,14,10,6,3,22
2025,111,1297,71,1237,67,H,0,28,63,10,30,5,10,10,23,16,6,3,3,10,23,57,10,28,11,12,9,27,18,8,4,2,12
2025,111,1298,83,1221,77,H,1,32,69,6,18,13,21,10,25,12,10,11,5,18,27,62,7,24,16,21,11,30,10,17,2,4,18
2025,111,1317,64,1378,57,A,0,23,51,7,20,11,15,8,28,12,14,5,2,18,20,58,1,13,16,23,13,19,11,8,11,4,14
2025,111,1324,91,1156,86,H,1,28,61,8,23,27,38,8,31,20,10,1,0,13,33,74,11,32,9,13,7,22,18,5,8,6,25
2025,111,1346,74,1264,71,A,0,27,63,7,23,13,17,11,23,18,11,10,7,13,26,59,12,24,7,10,7,24,16,13,8,2,12
2025,111,1352,72,1454,59,H,0,26,56,8,16,12,16,12,25,21,16,6,7,13,22,63,7,26,8,12,13,17,7,10,11,3,15
2025,111,1353,95,1425,85,H,0,30,54,9,20,26,28,10,15,16,13,10,8,15,34,66,7,15,10,14,15,15,10,16,8,2,21
2025,111,1355,70,1282,65,H,0,25,55,6,18,14,18,7,25,13,10,4,1,10,26,58,11,26,2,4,5,23,14,8,7,3,18
2025,111,1385,89,1163,75,H,0,30,64,8,19,21,27,15,21,20,11,11,11,22,23,59,6,23,23,29,17,19,16,17,6,8,20
2025,111,1389,85,1357,79,H,0,29,67,6,21,21,26,13,29,10,6,8,5,14,28,69,13,34,10,14,14,21,22,10,6,7,19
2025,111,1412,80,1396,64,H,0,31,71,8,22,10,13,19,24,21,8,6,4,10,25,60,5,17,9,12,9,21,10,9,3,4,14
2025,111,1416,76,1428,72,H,0,29,65,6,24,12,16,12,16,12,8,13,4,9,28,55,8,24,8,10,9,23,18,18,6,3,17
2025,111,1417,69,1326,61,H,0,23,57,8,20,15,20,13,25,17,13,7,7,16,20,63,6,27,15,16,10,18,10,8,8,4,16
2025,111,1455,78,1408,67,H,0,28,56,6,21,16,19,8,26,18,11,3,3,17,27,60,3,14,10,18,8,20,5,7,7,0,18
2025,111,1462,73,1371,66,A,0,20,41,8,22,25,33,4,27,14,16,10,3,17,23,55,4,15,16,18,5,17,11,14,7,2,25
2025,111,1464,81,1453,77,H,0,27,55,6,18,21,31,9,25,10,16,5,5,19,27,59,9,29,14,21,10,21,19,12,9,1,23
2025,111,1467,77,1233,70,A,1,25,56,8,30,19,28,9,19,17,10,12,8,16,25,70,11,29,9,13,23,20,19,15,4,1,24
2025,112,1105,77,1197,66,H,0,23,52,9,20,22,30,11,21,18,15,7,3,20,19,46,10,26,18,24,4,20,12,16,9,2,18
2025,112,1126,70,1106,68,A,0,24,47,5,12,17,23,7,29,14,19,2,3,16,25,64,5,27,13,17,5,20,9,5,13,2,21
2025,112,1164,72,1224,61,H,0,25,57,6,14,16,18,4,27,12,12,11,4,17,19,56,7,25,16,22,9,26,8,19,6,4,18
2025,112,1175,86,1300,84,H,1,29,60,4,8,24,35,14,20,13,17,11,2,24,28,61,8,20,20,27,16,16,15,17,5,5,26
2025,112,1195,86,1316,82,H,0,34,65,6,15,12,19,9,36,18,13,7,4,15,27,68,14,38,14,17,5,26,16,10,10,5,16
2025,112,1214,81,1392,49,H,0,32,66,12,25,5,7,13,25,20,7,14,1,13,17,43,5,16,10,13,2,21,10,17,5,0,10
2025,112,1222,69,1403,61,A,0,22,49,6,12,19,23,5,25,12,9,7,3,18,17,57,6,30,21,26,15,21,10,9,6,3,18
2025,112,1223,72,1372,56,H,0,27,55,10,26,8,15,9,30,13,13,7,5,11,22,61,2,19,10,16,10,21,7,10,8,1,14
2025,112,1230,73,1249,61,H,0,24,47,10,20,15,20,6,19,17,13,5,4,19,22,56,7,16,10,17,11,14,10,13,7,2,19
2025,112,1239,59,1184,55,H,0,20,51,6,19,13,20,7,26,9,13,7,3,13,21,60,8,32,5,11,13,22,10,13,10,2,16
2025,112,1242,71,1160,64,A,0,26,53,3,13,16,28,4,22,16,8,8,7,16,26,68,5,24,7,10,11,25,10,14,5,5,20
2025,112,1252,95,1122,78,A,0,29,48,18,28,19,20,4,18,18,5,2,3,11,30,60,9,21,9,12,11,14,12,3,3,4,15
2025,112,1270,100,1410,65,H,0,38,72,12,23,12,14,11,28,23,13,12,3,12,26,62,9,30,4,6,5,22,13,22,11,4,11
2025,112,1276,49,1304,46,A,0,18,61,5,27,8,13,8,34,12,14,5,4,13,16,62,6,28,8,12,8,32,5,10,7,5,16
2025,112,1284,78,1318,73,H,0,27,57,10,21,14,21,8,28,14,11,2,3,15,26,60,10,26,11,12,5,17,15,6,4,10,19
2025,112,1311,71,1394,69,H,0,20,45,6,17,25,37,6,19,6,8,7,2,19,24,50,5,18,16,25,7,19,9,10,2,3,21
2025,112,1313,69,1288,60,H,0,28,72,5,18,8,11,22,26,11,11,7,6,15,21,61,4,12,14,18,11,18,10,9,6,5,11
2025,112,1314,96,1199,85,A,0,32,58,10,26,22,31,8,20,18,8,2,1,18,27,50,10,20,21,28,4,15,16,7,2,3,25
2025,112,1322,72,1368,69,A,0,24,47,7,16,17,19,5,21,9,11,6,1,20,22,52,4,20,21,25,9,20,12,9,9,4,18
2025,112,1341,64,1290,56,H,0,26,56,6,18,6,9,4,18,14,10,12,4,13,20,43,5,13,11,20,6,24,11,18,7,2,12
2025,112,1354,81,1271,68,A,0,24,49,11,20,22,33,15,24,18,20,5,4,20,23,56,7,21,15,25,10,14,16,14,11,2,25
2025,112,1391,69,1468,67,H,0,24,49,6,21,15,18,4,25,13,13,8,2,11,24,55,11,27,8,10,4,16,15,10,12,3,17
2025,112,1411,81,1115,56,H,0,26,61,16,36,13,17,14,27,12,14,5,5,17,20,56,6,23,10,20,8,19,15,14,4,2,13
2025,112,1423,79,1456,70,A,0,29,59,5,18,16,20,14,26,17,10,5,2,15,26,60,11,31,7,9,7,15,19,7,6,3,22
2025,112,1466,93,1146,70,A,0,38,65,12,25,5,8,8,22,16,6,9,4,14,25,56,10,29,10,14,8,16,17,12,3,4,10
2025,112,1474,72,1480,57,A,0,22,57,7,25,21,24,9,26,12,9,2,6,18,21,57,1,11,14,21,8,23,14,8,6,3,20
2025,112,1477,73,1309,71,A,0,24,60,9,34,16,23,8,20,17,10,13,5,14,28,65,0,8,15,21,15,31,15,16,7,2,16
2025,113,1103,87,1123,82,A,0,34,67,9,30,10,13,10,25,16,7,3,4,20,28,61,10,22,16,21,5,21,15,8,5,2,17
2025,113,1104,111,1280,73,H,0,37,71,22,45,15,18,12,28,28,11,8,0,16,28,73,6,30,11,15,16,21,14,14,8,6,17
2025,113,1132,65,1185,60,A,0,23,50,9,17,10,16,3,23,13,14,7,4,10,26,63,6,28,2,4,13,24,13,14,10,6,17
2025,113,1141,73,1138,69,H,0,28,59,6,14,11,13,9,24,11,12,7,3,10,26,65,9,24,8,10,14,21,10,15,8,3,15
2025,113,1153,69,1124,67,H,0,25,54,10,23,9,14,8,20,15,6,6,2,10,26,55,11,25,4,5,7,20,17,12,3,1,13
2025,113,1161,77,1102,55,A,0,28,55,8,20,13,18,8,21,15,12,10,5,16,19,45,4,17,13,17,6,16,11,19,6,1,16
2025,113,1181,97,1274,60,A,0,32,57,15,25,18,20,7,20,20,10,10,4,10,25,64,5,25,5,5,8,17,13,16,7,5,17
2025,113,1204,61,1111,59,H,0,22,51,10,23,7,14,5,24,15,11,7,5,17,22,60,7,25,8,16,10,24,9,11,3,4,15
2025,113,1208,88,1196,83,H,0,28,52,10,18,22,27,4,25,14,17,7,4,20,27,66,11,32,18,29,14,19,12,9,15,2,20
2025,113,1210,73,1338,67,A,0,20,49,8,23,25,28,9,25,13,11,2,4,17,21,57,8,27,17,21,7,15,13,6,8,4,20
2025,113,1211,95,1365,76,A,0,37,64,6,22,15,20,5,27,22,13,11,4,21,22,55,11,25,21,28,4,21,12,16,5,2,19
2025,113,1228,81,1234,61,H,0,32,63,9,29,8,12,7,22,17,5,7,2,12,24,57,6,18,7,9,8,26,14,16,1,2,13
2025,113,1241,85,1419,79,A,0,26,64,12,31,21,24,12,20,15,6,7,5,20,26,67,4,15,23,26,21,24,5,10,4,1,15
2025,113,1245,105,1405,65,H,0,43,73,9,24,10,15,17,21,15,8,11,5,16,24,57,2,13,15,20,9,12,7,13,7,3,16
2025,113,1248,81,1119,65,H,0,25,53,11,24,20,25,5,31,17,10,2,5,18,21,66,5,26,18,20,11,22,10,9,6,1,21
2025,113,1257,71,1439,66,A,0,28,62,6,23,9,11,5,23,15,12,9,1,9,25,58,11,26,5,6,9,24,9,21,6,3,15
2025,113,1266,82,1344,52,H,0,27,61,17,41,11,16,8,27,22,10,10,3,13,19,56,6,26,8,11,9,23,10,16,5,3,12
2025,113,1267,83,1330,66,H,0,30,52,8,13,15,23,6,22,19,11,12,5,19,20,50,7,23,19,24,5,15,9,15,9,3,18
2025,113,1275,87,1296,58,H,0,32,60,12,29,11,16,8,34,25,11,10,2,16,22,59,5,29,9,11,3,21,10,11,5,2,16
2025,113,1281,101,1376,71,H,0,40,63,11,19,10,12,7,18,21,6,11,2,20,24,55,2,23,21,25,10,16,8,15,5,2,13
2025,113,1293,85,1232,75,H,0,24,54,7,18,30,41,9,27,7,8,5,9,15,26,58,7,22,16,19,4,19,13,8,7,3,24
2025,113,1305,84,1461,61,H,0,26,49,6,16,26,31,3,30,14,6,1,5,16,23,58,8,21,7,14,7,22,12,8,3,1,23
2025,113,1321,75,1278,63,A,0,28,57,9,18,10,16,5,23,21,8,6,2,17,24,57,5,19,10,14,10,21,15,11,3,6,17
2025,113,1329,74,1235,68,H,0,25,59,6,23,18,22,9,22,18,11,13,2,20,24,58,8,27,12,20,11,25,15,18,5,4,19
2025,113,1356,88,1229,79,H,0,27,54,13,24,21,30,7,25,13,8,3,3,15,29,64,10,27,11,15,9,19,13,10,5,0,22
2025,113,1361,73,1307,65,H,0,25,52,9,21,14,22,5,27,16,13,10,8,19,22,64,9,28,12,16,13,23,10,12,10,3,18
2025,113,1387,57,1172,56,A,0,23,55,9,27,2,5,8,28,11,11,2,2,8,22,58,8,28,4,6,7,22,13,6,7,5,10
2025,113,1397,65,1261,59,A,0,23,56,6,22,13,21,12,25,9,11,6,2,17,21,51,7,27,10,16,6,16,8,10,9,4,19
2025,113,1407,74,1402,69,A,0,22,58,5,25,25,34,18,20,12,11,11,5,22,20,49,3,11,26,33,8,20,13,13,8,6,24
2025,113,1424,77,1363,71,A,0,28,55,5,15,16,21,5,31,11,14,7,4,14,25,61,11,31,10,13,6,24,15,12,8,4,20
2025,113,1433,78,1350,60,A,0,28,50,11,24,11,13,7,25,16,10,6,4,12,24,54,8,20,4,7,3,15,11,6,8,0,10
2025,113,1442,86,1473,81,H,1,30,60,8,20,18,27,8,25,9,12,8,3,19,29,72,7,31,16,21,13,23,15,11,7,4,22
2025,113,1444,82,1325,73,H,0,30,59,8,19,14,21,10,32,13,16,6,4,15,28,67,9,28,8,14,8,22,19,10,15,2,16
2025,113,1452,73,1395,55,H,0,27,52,11,26,8,11,5,23,17,12,10,6,14,20,51,3,14,12,16,6,19,8,14,5,1,16
2025,113,1458,88,1449,62,H,0,33,64,10,30,12,16,12,26,15,5,7,1,9,26,58,7,22,3,8,6,19,10,10,5,5,15
2025,114,1112,83,1428,66,H,0,26,63,9,27,22,29,15,27,16,7,8,7,17,21,62,7,26,17,22,13,25,14,12,4,1,17
2025,114,1116,86,1400,81,H,1,27,58,9,17,23,31,4,26,17,12,6,2,17,30,71,9,26,12,13,10,27,17,10,4,2,23
2025,114,1117,83,1418,64,A,0,21,57,6,24,35,42,17,34,13,19,4,7,24,22,64,3,19,17,23,8,13,9,10,11,3,23
2025,114,1120,106,1279,76,H,0,34,57,11,21,27,33,8,22,20,8,4,8,22,24,51,5,14,23,31,3,14,7,8,6,3,25
2025,114,1125,74,1283,65,A,0,27,57,12,29,8,10,5,21,16,11,9,2,16,22,50,8,22,13,19,8,21,11,16,10,4,14
2025,114,1129,82,1429,65,H,0,27,56,9,22,19,23,9,21,15,7,4,3,19,22,52,7,18,14,21,8,16,9,10,2,0,21
2025,114,1131,79,1250,68,A,0,24,54,4,15,27,34,14,25,6,10,10,1,21,20,42,6,18,22,28,0,18,13,11,6,3,22
2025,114,1133,76,1434,65,A,0,31,62,7,22,7,9,8,24,16,10,9,3,17,25,56,10,24,5,12,5,18,10,10,4,4,9
2025,114,1137,70,1259,67,A,0,26,53,3,12,15,16,9,20,11,11,6,3,8,27,60,9,29,4,7,5,16,12,8,10,0,13
2025,114,1140,91,1113,81,A,0,34,62,17,34,6,15,3,29,21,11,5,1,22,27,57,8,23,19,26,4,20,12,9,4,2,13
2025,114,1155,83,1323,68,H,0,30,63,9,23,14,18,8,19,23,3,5,2,18,22,49,5,16,19,21,6,24,10,10,0,1,15
2025,114,1157,80,1209,74,H,0,29,61,9,20,13,16,10,21,11,3,1,2,16,26,68,7,27,15,18,17,22,7,3,2,1,16
2025,114,1159,81,1221,73,H,0,30,60,5,15,16,20,7,27,18,9,13,1,12,29,59,10,23,5,7,2,23,14,16,4,4,16
2025,114,1163,93,1207,79,H,0,33,59,9,24,18,20,12,20,19,7,6,5,12,29,56,11,27,10,14,4,11,12,9,7,3,15
2025,114,1166,75,1177,65,H,0,29,56,9,27,8,15,12,27,18,12,3,1,13,25,56,8,22,7,11,2,17,11,5,9,4,17
2025,114,1173,85,1348,77,A,0,27,55,10,27,21,23,7,21,15,15,12,2,26,27,55,2,19,21,30,12,22,7,18,8,3,21
2025,114,1179,65,1191,61,A,0,22,54,6,22,15,18,8,20,16,8,10,3,13,22,47,6,18,11,14,4,21,12,12,2,6,14
2025,114,1182,67,1247,62,A,0,24,46,5,20,14,19,4,26,18,12,5,3,19,17,53,5,21,23,28,8,19,9,10,6,4,17
2025,114,1184,86,1316,81,A,0,34,65,8,18,10,12,11,15,18,6,10,1,16,29,61,15,33,8,11,9,19,14,13,3,2,17
2025,114,1190,59,1273,58,H,0,22,60,8,26,7,13,10,29,13,12,14,5,7,22,57,9,24,5,5,4,29,10,15,10,0,14
2025,114,1195,80,1468,61,H,0,32,65,13,26,3,7,14,25,16,11,5,0,7,24,53,7,24,6,9,3,16,9,8,6,1,12
2025,114,1202,85,1154,42,H,0,31,59,15,33,8,20,7,31,23,9,10,4,12,13,52,5,24,11,17,5,26,8,14,6,1,15
2025,114,1206,74,1200,64,H,0,21,51,4,8,28,40,9,27,11,12,10,7,25,19,56,6,29,20,31,14,21,11,14,8,5,30
2025,114,1219,88,1367,66,H,0,34,65,11,28,9,16,11,31,19,17,12,5,16,22,66,11,29,11,18,10,23,15,17,10,3,17
2025,114,1231,83,1336,78,H,0,29,51,10,15,15,25,6,21,24,14,7,0,15,27,51,7,18,17,22,3,17,14,12,10,4,20
2025,114,1239,79,1391,72,H,0,28,63,7,22,16,23,15,25,19,11,7,3,18,27,56,4,19,14,20,5,21,8,12,7,4,20
2025,114,1246,83,1328,82,A,0,29,58,7,23,18,24,7,23,15,13,10,4,19,30,57,10,25,12,17,7,25,12,15,9,0,21
2025,114,1252,78,1146,60,H,0,26,58,13,33,13,15,6,27,19,10,9,5,11,23,53,4,20,10,14,3,22,7,12,9,3,13
2025,114,1260,77,1203,57,H,0,30,57,11,29,6,11,10,29,21,15,5,7,17,20,54,7,19,10,17,4,19,12,14,7,4,13
2025,114,1271,68,1300,59,H,0,23,53,5,16,17,21,11,33,10,16,2,4,17,23,64,4,19,9,17,8,20,13,8,11,2,19
2025,114,1272,84,1349,72,H,0,32,65,2,13,18,23,14,21,15,8,7,7,20,24,58,5,21,19,24,5,19,11,12,2,3,20
2025,114,1277,58,1268,55,A,0,22,65,4,15,10,12,12,31,8,10,6,3,19,15,48,4,20,21,26,3,27,4,11,7,4,13
2025,114,1295,82,1377,78,H,0,27,62,4,20,24,29,10,28,14,9,7,1,16,27,62,10,27,14,19,2,26,10,9,4,1,21
2025,114,1298,68,1110,60,A,0,21,45,6,13,20,30,10,28,13,13,6,4,16,21,56,7,31,11,17,7,18,10,9,6,0,25
2025,114,1320,74,1227,52,H,0,30,57,9,21,5,7,7,27,19,9,6,3,11,20,54,6,23,6,10,8,18,7,10,6,2,14
2025,114,1326,87,1425,82,A,0,27,50,11,20,22,26,5,10,18,11,7,3,22,27,45,7,18,21,26,3,15,21,13,6,1,21
2025,114,1342,64,1421,59,A,0,22,47,7,18,13,17,4,25,7,14,1,4,15,22,65,1,22,14,15,13,22,8,7,10,3,16
2025,114,1347,63,1205,56,A,0,23,52,4,18,13,14,6,26,9,10,2,7,15,24,58,2,16,6,14,12,21,6,13,5,2,14
2025,114,1362,74,1333,72,A,0,26,57,9,24,13,17,6,20,16,8,4,2,22,26,50,6,19,14,24,6,23,16,9,4,2,18
2025,114,1374,81,1143,77,A,0,30,54,8,15,13,20,8,27,12,18,7,3,25,25,64,5,22,22,32,13,16,11,12,11,2,19
2025,114,1375,88,1379,82,A,0,29,62,10,24,20,28,11,22,13,7,10,2,15,28,55,13,35,13,17,6,20,23,14,6,2,16
2025,114,1385,76,1139,70,A,0,29,59,4,15,14,19,11,19,11,9,8,2,19,24,61,6,27,16,18,11,21,13,12,7,4,15
2025,114,1386,75,1382,64,H,0,29,61,9,30,8,16,8,28,18,9,2,6,7,27,65,2,12,8,9,6,22,5,4,6,2,15
2025,114,1390,78,1130,60,H,0,28,59,9,22,13,14,11,23,12,11,9,5,15,23,58,7,20,7,10,8,18,9,14,4,3,16
2025,114,1393,74,1301,60,H,0,28,48,3,8,15,24,5,33,10,10,6,1,11,22,64,8,27,8,10,11,18,9,8,4,2,16
2025,114,1396,73,1378,71,H,0,22,50,6,18,23,35,14,20,10,12,4,5,18,27,55,4,15,13,19,7,16,12,6,9,3,23
2025,114,1408,78,1150,64,H,0,28,48,9,20,13,17,3,24,18,10,7,2,16,21,57,7,29,15,19,11,20,14,10,5,1,15
2025,114,1416,80,1243,76,H,0,27,60,7,29,19,25,14,21,14,15,8,8,23,27,65,7,22,15,21,13,16,14,12,6,3,20
2025,114,1435,86,1401,84,A,0,24,58,10,24,28,36,10,22,17,9,9,5,28,23,62,7,22,31,39,14,21,15,12,7,3,24
2025,114,1437,59,1371,54,A,0,17,42,7,20,18,22,2,28,7,12,3,3,15,20,55,6,20,8,17,11,21,12,8,8,4,18
2025,114,1438,83,1448,75,A,0,29,52,10,22,15,20,2,21,16,7,8,1,21,30,54,2,14,13,20,6,21,9,10,4,2,13
2025,114,1459,90,1441,67,A,0,33,70,8,31,16,20,15,25,15,6,9,3,16,22,55,8,27,15,19,9,22,11,12,2,2,17
2025,114,1466,74,1474,69,H,0,29,62,6,13,10,16,7,19,8,6,12,4,10,27,62,9,25,6,11,16,24,13,14,2,7,15
2025,114,1480,73,1122,70,H,0,26,64,4,17,17,23,12,22,15,5,5,5,13,25,57,5,19,15,17,5,28,15,8,2,2,19
2025,115,1107,78,1420,74,A,0,28,61,10,24,12,18,13,25,16,9,6,3,13,26,58,9,25,13,14,3,24,11,8,6,1,15
2025,115,1136,79,1262,78,A,0,28,67,9,27,14,19,8,23,18,11,8,6,15,30,64,8,24,10,13,7,28,18,15,8,5,15
2025,115,1148,84,1478,75,H,0,34,63,10,23,6,6,7,25,15,13,9,5,10,28,60,10,22,9,12,6,19,14,10,9,1,11
2025,115,1151,75,1422,63,A,0,24,49,8,21,19,25,6,28,10,6,3,2,19,21,54,5,19,16,24,7,18,11,6,3,2,22
2025,115,1158,94,1174,84,H,0,34,57,8,20,18,30,5,25,18,9,5,3,18,31,63,9,30,13,15,6,24,13,9,7,1,20
2025,115,1167,88,1253,87,A,1,30,62,10,19,18,25,7,18,13,8,6,5,23,25,59,11,27,26,31,9,21,18,9,4,4,21
2025,115,1180,53,1214,52,H,0,20,46,1,9,12,15,4,27,12,14,1,7,15,21,61,3,15,7,12,7,21,8,7,8,4,15
2025,115,1183,71,1114,60,H,0,22,51,6,14,21,29,12,16,11,14,12,2,19,20,52,5,20,15,23,12,16,9,17,9,7,18
2025,115,1192,82,1476,69,H,0,27,63,10,25,18,20,8,25,15,7,9,1,18,25,59,3,19,16,24,12,27,7,15,6,1,15
2025,115,1198,76,1244,61,H,0,18,45,6,15,34,41,5,23,9,12,12,6,19,18,52,5,22,20,27,8,22,12,19,6,2,28
2025,115,1213,85,1426,71,H,0,34,71,10,27,7,8,12,22,20,9,14,4,15,25,61,11,33,10,17,12,25,16,17,6,4,8
2025,115,1226,69,1225,65,A,0,27,65,6,21,9,14,14,24,12,7,8,2,12,23,64,13,37,6,8,15,22,11,13,6,2,14
2025,115,1251,59,1240,55,H,0,21,49,7,24,10,17,6,26,12,9,6,3,12,21,57,6,23,7,9,10,24,10,10,5,1,16
2025,115,1254,60,1447,47,H,0,19,44,4,16,18,21,8,28,9,15,7,5,18,14,49,5,23,14,20,7,18,9,10,8,0,20
2025,115,1263,73,1306,66,A,0,27,58,12,23,7,12,6,25,20,10,6,6,15,26,65,6,19,8,12,11,24,9,12,7,3,11
2025,115,1276,84,1353,82,H,0,29,54,5,21,21,32,8,26,16,14,2,2,15,30,67,9,25,13,18,8,17,9,7,11,1,23
2025,115,1282,64,1176,56,H,0,21,52,3,13,19,28,12,19,7,11,11,4,11,19,50,5,14,13,14,7,19,7,17,9,3,24
2025,115,1284,79,1189,76,H,0,24,49,10,18,21,31,3,19,19,5,7,1,14,27,59,9,24,13,16,12,19,14,12,2,0,19
2025,115,1285,60,1170,54,A,0,19,38,2,10,20,24,2,29,11,13,5,5,17,21,56,4,23,8,13,7,18,11,8,6,2,17
2025,115,1292,71,1308,66,A,0,23,49,7,25,18,21,7,24,12,13,8,6,14,25,66,6,18,10,13,10,19,10,8,8,1,17
2025,115,1297,79,1236,74,A,0,33,67,5,18,8,13,10,26,14,14,6,4,15,28,66,7,27,11,13,8,25,6,10,7,4,14
2025,115,1317,71,1194,61,A,0,27,51,9,24,8,9,5,20,16,5,10,1,14,20,48,7,21,14,16,6,18,9,13,4,2,10
2025,115,1318,69,1299,55,H,0,26,62,12,26,5,6,8,17,20,3,9,4,10,23,54,6,17,3,4,9,27,11,15,3,2,8
2025,115,1339,87,1337,67,H,0,31,67,9,28,16,17,12,25,13,10,3,4,13,28,64,5,18,6,7,8,22,14,10,7,1,16
2025,115,1340,69,1286,52,H,0,28,61,4,16,9,13,12,25,12,5,3,5,16,21,50,4,19,6,13,4,16,12,8,5,4,10
2025,115,1352,82,1237,68,A,0,31,54,10,27,10,14,10,25,21,9,2,3,15,24,60,9,24,11,14,7,11,12,2,5,2,15
2025,115,1355,77,1331,69,A,0,28,60,7,19,14,24,10,31,13,9,4,0,15,23,57,9,29,14,17,2,23,4,6,4,5,21
2025,115,1359,95,1440,83,A,0,31,65,6,18,27,36,14,17,15,6,12,1,26,23,50,11,29,26,32,11,23,13,20,4,8,28
2025,115,1364,96,1142,77,H,0,34,63,14,28,14,18,7,29,23,14,10,2,19,29,69,7,30,12,15,11,22,7,15,9,2,19
2025,115,1369,83,1188,68,A,0,34,64,10,26,5,7,6,24,13,7,8,3,19,24,58,4,17,16,21,13,22,9,14,5,3,14
2025,115,1370,72,1465,48,H,0,25,49,4,13,18,23,5,20,8,11,13,1,14,16,45,5,20,11,14,7,20,6,22,3,3,20
2025,115,1381,82,1469,75,A,0,27,59,6,15,22,30,7,27,10,13,5,2,19,24,56,9,23,18,25,7,23,13,14,6,3,24
2025,115,1388,58,1258,55,A,0,21,56,4,15,12,18,9,29,13,7,2,4,17,21,54,4,12,9,12,2,22,8,3,4,4,16
2025,115,1392,59,1220,56,H,0,21,55,10,21,7,10,8,22,11,8,2,3,13,24,63,6,28,2,4,12,24,12,6,5,5,14
2025,115,1398,64,1287,55,H,0,20,42,4,12,20,29,4,26,10,13,8,3,17,17,48,2,17,19,24,4,21,4,10,9,2,20
2025,115,1404,79,1475,63,H,0,30,69,9,28,10,17,19,30,19,10,7,2,14,21,58,11,28,10,14,8,21,14,9,7,6,11
2025,115,1406,88,1456,73,H,0,29,65,14,32,16,21,17,25,15,9,7,2,19,25,49,12,25,11,18,3,17,15,11,7,2,15
2025,115,1412,80,1455,72,A,0,29,61,4,11,18,25,10,19,14,9,10,5,18,27,58,4,19,14,24,11,24,10,16,6,5,15
